,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.9287830467493828,0.9227951101639675,0.9198936604526665,0.9003701424744237,0.9173973464262153,0.0,0.9186831867497617,0.9186831867497617,0.9186831867497617,0.9186831867497617,0.0,0.9186831867497617
0.028571428571428574,0.9575707796452484,0.9691541372846743,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.9624453996057054,0.0,0.9624453996057054
0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08571428571428572,0.9644907365887034,0.964606477329444,0.964606477329444,0.964606477329444,0.964606477329444,0.0,0.964606477329444,0.964606477329444,0.964606477329444,0.964606477329444,0.0,0.964606477329444
0.1142857142857143,0.956975409498062,0.956975409498062,0.956975409498062,0.956975409498062,0.956975409498062,0.0,0.956975409498062,0.956975409498062,0.956975409498062,0.956975409498062,0.0,0.956975409498062
0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17142857142857143,0.9442342357788156,0.9442342357788156,0.9442342357788156,0.9442342357788156,0.9442342357788156,0.0,0.9442342357788156,0.9442342357788156,0.9442342357788156,0.9442342357788156,0.0,0.9442342357788156
0.2,0.9209335103407096,0.9209335103407096,0.9209335103407096,0.9209335103407096,0.9209335103407096,0.0,0.9209335103407096,0.9209335103407096,0.9209335103407096,0.9209335103407096,0.0,0.9209335103407096
0.2285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2571428571428572,0.9176934718871417,0.9176934718871417,0.9176934718871417,0.9176934718871417,0.9176934718871417,0.0,0.9176934718871417,0.9176934718871417,0.9176934718871417,0.9176934718871417,0.0,0.9176934718871417
0.28571428571428575,0.9200318848615195,0.9200318848615195,0.9200318848615195,0.9200318848615195,0.9200318848615195,0.0,0.9200318848615195,0.9200318848615195,0.9200318848615195,0.9200318848615195,0.0,0.9200318848615195
0.31428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34285714285714286,0.884727014168622,0.884727014168622,0.884727014168622,0.884727014168622,0.884727014168622,0.0,0.884727014168622,0.884727014168622,0.884727014168622,0.884727014168622,0.0,0.884727014168622
0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4
,0.91038430834418,0.91038430834418,0.91038430834418,0.91038430834418,0.91038430834418,0.0,0.91038430834418,0.91038430834418,0.91038430834418,0.91038430834418,0.0,0.91038430834418
