,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0.9676318743543885,0.0,0.981580352949085,0.0,0.9679527470029321,0.0,0.9728590138989348,0.0,0.9749545090448712,0.0,0.9753276433732296,0.0,0.9753276433732296,0.0,0.9753276433732296,0.0,0.9753276433732296,0.0,0.9753276433732296
7,0.9756094175619902,0.0,0.9838631991829546,0.0,0.9808231868443557,0.0,0.9843649001839001,0.0,0.9844097263976621,0.0,0.9843350995319906,0.0,0.9843350995319906,0.0,0.9843350995319906,0.0,0.9843350995319906,0.0,0.9843350995319906
10,0.9770424391866521,0.0,0.9877208521587366,0.0,0.9869813887282056,0.0,0.9849445003064105,0.0,0.9856814064934646,0.0,0.9856814064934646,0.0,0.9856814064934646,0.0,0.9856814064934646,0.0,0.9856814064934646,0.0,0.9856814064934646
13,0.9794396970471231,0.0,0.9880077864288527,0.0,0.9865768630730007,0.0,0.984619674571219,0.0,0.9862703174182237,0.0,0.9862330039853878,0.0,0.9862330039853878,0.0,0.9862330039853878,0.0,0.9862330039853878,0.0,0.9862330039853878
16,0.9794180298208813,0.0,0.9877222348417632,0.0,0.9875381774992956,0.0,0.986009223768604,0.0,0.9866819412766488,0.0,0.9867938815751561,0.0,0.9867938815751561,0.0,0.9867938815751561,0.0,0.9867938815751561,0.0,0.9867938815751561
19
,0.9795758584512049,0.0,0.9873761260520174,0.0,0.9875359476134384,0.0,0.9861939381529343,0.0,0.9868790551752795,0.0,0.9869909954737871,0.0,0.9869909954737871,0.0,0.9869909954737871,0.0,0.9869909954737871,0.0,0.9869909954737871
