,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0.9145875291956805,0.0,0.9297042599127489,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694,0.0,0.9393225882264694
7,0.9229263996275743,0.0,0.9394824788002444,0.0,0.9409138187780961,0.0,0.9390446598995913,0.0,0.9390446598995913,0.0,0.9390446598995913,0.0,0.9390446598995913,0.0,0.9390446598995913,0.0,0.9390446598995913,0.0,0.9390446598995913
10,0.926581272791793,0.0,0.9425832539940429,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124,0.0,0.9446797310836124
13,0.9211434538911402,0.0,0.9460356349464238,0.0,0.9447907702249095,0.0,0.946548889962117,0.0,0.946548889962117,0.0,0.946548889962117,0.0,0.946548889962117,0.0,0.946548889962117,0.0,0.946548889962117,0.0,0.946548889962117
16,0.9232451709091796,0.0,0.9495714604915951,0.0,0.9534155774614316,0.0,0.9514353794416298,0.0,0.9514353794416298,0.0,0.9514353794416298,0.0,0.9514353794416298,0.0,0.9514353794416298,0.0,0.9514353794416298,0.0,0.9514353794416298
19
,0.9264649937220255,0.0,0.9588205618851078,0.0,0.9498849918447305,0.0,0.9570624421479004,0.0,0.9570624421479004,0.0,0.9570624421479004,0.0,0.9570624421479004,0.0,0.9570624421479004,0.0,0.9570624421479004,0.0,0.9570624421479004
