,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0.9024000145613345,0.0,0.9340855028543187,0.0,0.9306579479011645,0.0,0.9328734726097816,0.0,0.9285915367392918,0.0,0.9267223778607873,0.0,0.9267223778607873,0.0,0.9267223778607873,0.0,0.9267223778607873,0.0,0.9267223778607873
7,0.92161133871949,0.0,0.9432483911057608,0.0,0.9471759526683876,0.0,0.9449960309860277,0.0,0.9469406259795725,0.0,0.9488097848580772,0.0,0.9488097848580772,0.0,0.9488097848580772,0.0,0.9488097848580772,0.0,0.9488097848580772
10,0.9218058224535778,0.0,0.9484404034606584,0.0,0.949196993642917,0.0,0.9448742148177001,0.0,0.9465436500336468,0.0,0.9465436500336468,0.0,0.9465436500336468,0.0,0.9465436500336468,0.0,0.9465436500336468,0.0,0.9465436500336468
13,0.9165757356932328,0.0,0.9502261177463727,0.0,0.954199762192197,0.0,0.9451015330287648,0.0,0.9451929860993055,0.0,0.9470621449778103,0.0,0.9470621449778103,0.0,0.9470621449778103,0.0,0.9470621449778103,0.0,0.9470621449778103
16,0.9218138309313278,0.0,0.94987174343851,0.0,0.959397014475565,0.0,0.9499125863932374,0.0,0.9537619432915442,0.0,0.9556311021700488,0.0,0.9556311021700488,0.0,0.9556311021700488,0.0,0.9556311021700488,0.0,0.9556311021700488
19
,0.9271025362852365,0.0,0.956776505343272,0.0,0.9553175708169135,0.0,0.9536509041502468,0.0,0.9572143242439249,0.0,0.9572143242439249,0.0,0.9572143242439249,0.0,0.9572143242439249,0.0,0.9572143242439249,0.0,0.9572143242439249
